collection_date,collection_day_status,is_model_baseline_day,route_id,service_type,route_display_name,is_special_route,records,unique_trips,avg_delay_minutes,max_delay_minutes
2026-05-26,likely_complete,True,S015E-203,Unknown / unmatched route,S015E-203,True,8,1,3.85,3.85
2026-05-26,likely_complete,True,S015G-203,Unknown / unmatched route,S015G-203,True,9,1,2.218518518518519,3.1333333333333333
2026-05-26,likely_complete,True,S016-202,Unknown / unmatched route,S016-202,True,10,1,-6.0616666666666665,-1.65
2026-05-26,likely_complete,True,S016E-203,Unknown / unmatched route,S016E-203,True,30,4,-2.805,0.8333333333333334
2026-05-26,likely_complete,True,S017-202,Unknown / unmatched route,S017-202,True,33,3,4.094444444444445,10.666666666666666
2026-05-26,likely_complete,True,S017A-202,Unknown / unmatched route,S017A-202,True,17,1,11.805882352941175,13.916666666666666
2026-05-26,likely_complete,True,S017B-218,Unknown / unmatched route,S017B-218,True,16,2,-1.59375,2.433333333333333
2026-05-26,likely_complete,True,S017F-203,Unknown / unmatched route,S017F-203,True,50,5,-6.8276666666666666,3.35
2026-05-26,likely_complete,True,S018-218,Unknown / unmatched route,S018-218,True,14,2,-1.7095238095238094,1.25
2026-05-26,likely_complete,True,S018A-203,Unknown / unmatched route,S018A-203,True,11,1,-13.375757575757575,0.3166666666666666
2026-05-26,likely_complete,True,S019-218,Unknown / unmatched route,S019-218,True,15,2,0.052222222222222274,6.95
2026-05-26,likely_complete,True,S019A-218,Unknown / unmatched route,S019A-218,True,14,2,1.1154761904761905,1.3
2026-05-26,likely_complete,True,S020-203,Unknown / unmatched route,S020-203,True,13,1,-12.342307692307692,2.8
2026-05-26,likely_complete,True,S020A-218,Unknown / unmatched route,S020A-218,True,15,2,-0.6533333333333334,6.483333333333333
2026-05-26,likely_complete,True,S020I-203,Unknown / unmatched route,S020I-203,True,13,1,-0.2358974358974359,0.45
2026-05-26,likely_complete,True,S020J-203,Unknown / unmatched route,S020J-203,True,10,1,-6.6,-6.6
2026-05-26,likely_complete,True,S021-218,Unknown / unmatched route,S021-218,True,17,2,-0.9029411764705881,1.6666666666666667
2026-05-26,likely_complete,True,S022-202,Unknown / unmatched route,S022-202,True,9,1,6.579629629629629,10.233333333333333
2026-05-26,likely_complete,True,S022A-218,Unknown / unmatched route,S022A-218,True,23,2,-2.5405797101449274,-0.1333333333333333
2026-05-26,likely_complete,True,S022C-203,Unknown / unmatched route,S022C-203,True,16,2,-3.5666666666666664,0.15
2026-05-26,likely_complete,True,S023-202,Unknown / unmatched route,S023-202,True,11,1,0.1954545454545455,0.8
2026-05-26,likely_complete,True,S023A-202,Unknown / unmatched route,S023A-202,True,10,1,-8.793333333333333,-2.583333333333333
2026-05-26,likely_complete,True,S023B-203,Unknown / unmatched route,S023B-203,True,7,1,-6.733333333333333,-6.133333333333334
2026-05-26,likely_complete,True,S024B-218,Unknown / unmatched route,S024B-218,True,9,1,7.240740740740741,12.766666666666667
2026-05-26,likely_complete,True,S025-203,Unknown / unmatched route,S025-203,True,14,1,3.561904761904762,7.716666666666667
2026-05-26,likely_complete,True,S025A-203,Unknown / unmatched route,S025A-203,True,26,2,-7.244871794871794,2.316666666666667
2026-05-26,likely_complete,True,S025B-203,Unknown / unmatched route,S025B-203,True,5,1,1.6266666666666665,2.5166666666666666
2026-05-26,likely_complete,True,S025E-218,Unknown / unmatched route,S025E-218,True,28,2,2.6892857142857145,8.633333333333333
2026-05-26,likely_complete,True,S026-203,Unknown / unmatched route,S026-203,True,7,1,-2.4285714285714284,0.3333333333333333
2026-05-26,likely_complete,True,S026D-218,Unknown / unmatched route,S026D-218,True,22,2,4.500757575757576,15.65
2026-05-26,likely_complete,True,S027-202,Unknown / unmatched route,S027-202,True,21,2,-6.3880952380952385,-1.6
2026-05-26,likely_complete,True,S027E-218,Unknown / unmatched route,S027E-218,True,19,2,-7.220175438596492,9.466666666666669
2026-05-26,likely_complete,True,S027H-203,Unknown / unmatched route,S027H-203,True,10,1,7.8533333333333335,13.033333333333331
2026-05-26,likely_complete,True,S028-202,Unknown / unmatched route,S028-202,True,33,4,0.8338383838383838,7.216666666666667
2026-05-26,likely_complete,True,S028A-218,Unknown / unmatched route,S028A-218,True,8,1,0.6270833333333333,0.6833333333333333
2026-05-26,likely_complete,True,S028B-207,Unknown / unmatched route,S028B-207,True,9,1,-10.177777777777779,0.1166666666666666
2026-05-26,likely_complete,True,S028E-207,Unknown / unmatched route,S028E-207,True,25,2,-4.9286666666666665,4.933333333333334
2026-05-26,likely_complete,True,S028F-203,Unknown / unmatched route,S028F-203,True,9,1,1.3629629629629632,2.1166666666666667
2026-05-26,likely_complete,True,S029-202,Unknown / unmatched route,S029-202,True,13,1,-9.41025641025641,-1.9833333333333332
2026-05-26,likely_complete,True,S029E-203,Unknown / unmatched route,S029E-203,True,8,1,2.7354166666666666,2.816666666666667
2026-05-26,likely_complete,True,S029G-207,Unknown / unmatched route,S029G-207,True,25,2,3.0173333333333328,6.783333333333333
2026-05-26,likely_complete,True,S030-203,Unknown / unmatched route,S030-203,True,10,1,7.664999999999999,11.533333333333331
2026-05-26,likely_complete,True,S031-203,Unknown / unmatched route,S031-203,True,12,1,-13.345833333333333,-1.5166666666666666
2026-05-26,likely_complete,True,S031A-203,Unknown / unmatched route,S031A-203,True,9,1,-0.07037037037037032,0.3
2026-05-26,likely_complete,True,S031B-203,Unknown / unmatched route,S031B-203,True,24,2,2.009027777777778,6.716666666666667
2026-05-26,likely_complete,True,S031C-203,Unknown / unmatched route,S031C-203,True,10,1,-4.368333333333334,0.3166666666666666
2026-05-26,likely_complete,True,S031G-207,Unknown / unmatched route,S031G-207,True,25,2,-7.336666666666666,4.85
2026-05-26,likely_complete,True,S032-203,Unknown / unmatched route,S032-203,True,10,1,0.3516666666666667,1.85
2026-05-26,likely_complete,True,S032A-203,Unknown / unmatched route,S032A-203,True,21,2,-0.5214285714285714,2.1666666666666665
2026-05-26,likely_complete,True,S033-203,Unknown / unmatched route,S033-203,True,13,1,-0.5897435897435898,1.65
2026-05-26,likely_complete,True,S033A-203,Unknown / unmatched route,S033A-203,True,14,1,-12.93095238095238,0.1833333333333333
2026-05-26,likely_complete,True,S033D-203,Unknown / unmatched route,S033D-203,True,6,1,-0.6472222222222223,-0.4166666666666667
2026-05-26,likely_complete,True,S034-202,Unknown / unmatched route,S034-202,True,7,1,3.3976190476190475,3.633333333333333
2026-05-26,likely_complete,True,S035-203,Unknown / unmatched route,S035-203,True,7,1,-0.6880952380952381,0.9666666666666668
2026-05-26,likely_complete,True,S036-203,Unknown / unmatched route,S036-203,True,11,1,-5.087878787878788,5.666666666666667
2026-05-26,likely_complete,True,S036A-203,Unknown / unmatched route,S036A-203,True,7,1,-1.7142857142857142,-1.4666666666666666
2026-05-26,likely_complete,True,S037-203,Unknown / unmatched route,S037-203,True,13,1,-6.760256410256411,0.3
2026-05-26,likely_complete,True,S039-218,Unknown / unmatched route,S039-218,True,8,1,0.7520833333333333,0.8166666666666667
2026-05-26,likely_complete,True,S040-221,Unknown / unmatched route,S040-221,True,29,3,3.3379310344827586,8.483333333333333
2026-05-26,likely_complete,True,S041-203,Unknown / unmatched route,S041-203,True,13,1,-6.917948717948717,0.2666666666666666
2026-05-26,likely_complete,True,S041A-203,Unknown / unmatched route,S041A-203,True,13,1,-9.035897435897436,-0.0666666666666666
2026-05-26,likely_complete,True,S042-203,Unknown / unmatched route,S042-203,True,26,2,-6.983333333333333,3.5
2026-05-26,likely_complete,True,S042B-202,Unknown / unmatched route,S042B-202,True,6,1,-1.1777777777777778,0.6666666666666666
2026-05-26,likely_complete,True,S042C-202,Unknown / unmatched route,S042C-202,True,12,1,-0.29444444444444445,0.3
2026-05-26,likely_complete,True,S043-218,Unknown / unmatched route,S043-218,True,18,2,-8.266666666666667,-0.7666666666666667
2026-05-26,likely_complete,True,S044-203,Unknown / unmatched route,S044-203,True,9,1,-1.0388888888888888,0.3
2026-05-26,likely_complete,True,S044A-221,Unknown / unmatched route,S044A-221,True,7,1,-3.6666666666666665,-2.1666666666666665
2026-05-26,likely_complete,True,S045-203,Unknown / unmatched route,S045-203,True,10,1,-4.296666666666667,-0.2166666666666666
2026-05-26,likely_complete,True,S045B-221,Unknown / unmatched route,S045B-221,True,12,1,-21.912499999999998,-13.183333333333334
2026-05-26,likely_complete,True,S045D-221,Unknown / unmatched route,S045D-221,True,13,1,-4.943589743589744,4.166666666666667
2026-05-26,likely_complete,True,S046-202,Unknown / unmatched route,S046-202,True,9,1,-1.8907407407407406,3.65
2026-05-26,likely_complete,True,S046B-203,Unknown / unmatched route,S046B-203,True,11,1,-1.263636363636364,2.45
2026-05-26,likely_complete,True,S046D-221,Unknown / unmatched route,S046D-221,True,16,1,10.19375,17.6
2026-05-26,likely_complete,True,S046G-221,Unknown / unmatched route,S046G-221,True,11,1,3.3818181818181814,5.316666666666666
2026-05-26,likely_complete,True,S046X-221,Unknown / unmatched route,S046X-221,True,10,1,-2.27,-1.6166666666666667
2026-05-26,likely_complete,True,S047A-221,Unknown / unmatched route,S047A-221,True,14,1,-7.88095238095238,2.933333333333333
2026-05-26,likely_complete,True,S047B-221,Unknown / unmatched route,S047B-221,True,18,1,2.636111111111111,17.516666666666666
2026-05-26,likely_complete,True,S047C-221,Unknown / unmatched route,S047C-221,True,12,1,-4.766666666666667,1.5833333333333333
2026-05-26,likely_complete,True,S047D-221,Unknown / unmatched route,S047D-221,True,14,1,-1.0059523809523812,10.0
2026-05-26,likely_complete,True,S048-203,Unknown / unmatched route,S048-203,True,28,2,-1.1315476190476192,6.85
2026-05-26,likely_complete,True,S049-203,Unknown / unmatched route,S049-203,True,12,1,-8.063888888888888,-2.25
2026-05-26,likely_complete,True,S049A-203,Unknown / unmatched route,S049A-203,True,20,2,-5.533333333333333,0.3
2026-05-26,likely_complete,True,S049C-221,Unknown / unmatched route,S049C-221,True,15,1,-6.177777777777778,1.9666666666666663
2026-05-26,likely_complete,True,S050-221,Unknown / unmatched route,S050-221,True,12,1,-3.125,-0.1833333333333333
2026-05-26,likely_complete,True,S050A-221,Unknown / unmatched route,S050A-221,True,11,1,-4.571212121212121,-1.6166666666666667
2026-05-26,likely_complete,True,S050B-203,Unknown / unmatched route,S050B-203,True,51,4,-5.456862745098039,10.95
2026-05-26,likely_complete,True,S051-202,Unknown / unmatched route,S051-202,True,9,1,-2.32962962962963,2.2666666666666666
2026-05-26,likely_complete,True,S051B-202,Unknown / unmatched route,S051B-202,True,8,1,-3.4291666666666667,3.2
2026-05-26,likely_complete,True,S052-202,Unknown / unmatched route,S052-202,True,8,1,0.32708333333333334,3.4833333333333334
2026-05-26,likely_complete,True,S052A-202,Unknown / unmatched route,S052A-202,True,11,1,-0.09696969696969697,2.1333333333333333
2026-05-26,likely_complete,True,S053-203,Unknown / unmatched route,S053-203,True,13,1,-22.61025641025641,-6.15
2026-05-26,likely_complete,True,S053A-203,Unknown / unmatched route,S053A-203,True,29,3,2.203448275862069,3.8333333333333335
2026-05-26,likely_complete,True,S053B-202,Unknown / unmatched route,S053B-202,True,12,1,-1.7305555555555554,0.2166666666666666
2026-05-26,likely_complete,True,S053E-202,Unknown / unmatched route,S053E-202,True,8,1,0.8833333333333333,4.616666666666666
2026-05-26,likely_complete,True,S053F-203,Unknown / unmatched route,S053F-203,True,21,2,-4.453174603174603,-0.2
2026-05-26,likely_complete,True,S054-202,Unknown / unmatched route,S054-202,True,20,2,-1.4675,7.4
2026-05-26,likely_complete,True,S054A-202,Unknown / unmatched route,S054A-202,True,12,1,-7.388888888888889,0.2666666666666666
2026-05-26,likely_complete,True,S055-203,Unknown / unmatched route,S055-203,True,10,1,-0.16499999999999998,3.966666666666667
2026-05-26,likely_complete,True,S056-203,Unknown / unmatched route,S056-203,True,8,1,4.654166666666667,4.783333333333333
2026-05-26,likely_complete,True,S056E-203,Unknown / unmatched route,S056E-203,True,28,2,-11.122023809523808,5.816666666666666
2026-05-26,likely_complete,True,S057-202,Unknown / unmatched route,S057-202,True,8,1,0.55625,2.3833333333333333
2026-05-26,likely_complete,True,S058-203,Unknown / unmatched route,S058-203,True,6,1,-1.1083333333333334,1.7666666666666666
2026-05-26,likely_complete,True,S058A-203,Unknown / unmatched route,S058A-203,True,15,1,-4.4622222222222225,0.3666666666666666
2026-05-26,likely_complete,True,S059-203,Unknown / unmatched route,S059-203,True,7,1,4.9190476190476184,5.433333333333334
2026-05-26,likely_complete,True,S059B-203,Unknown / unmatched route,S059B-203,True,12,1,4.694444444444445,7.95
2026-05-26,likely_complete,True,S060-203,Unknown / unmatched route,S060-203,True,33,3,-6.4676767676767675,1.2666666666666666
2026-05-26,likely_complete,True,S060A-203,Unknown / unmatched route,S060A-203,True,7,1,4.371428571428571,5.316666666666666
2026-05-26,likely_complete,True,S060K-202,Unknown / unmatched route,S060K-202,True,23,2,2.884057971014493,7.916666666666667
2026-05-26,likely_complete,True,S061-203,Unknown / unmatched route,S061-203,True,34,3,-4.330882352941177,4.033333333333333
2026-05-26,likely_complete,True,S061A-203,Unknown / unmatched route,S061A-203,True,8,1,17.45,17.566666666666666
2026-05-26,likely_complete,True,S061E-203,Unknown / unmatched route,S061E-203,True,22,2,3.777272727272727,8.35
2026-05-26,likely_complete,True,S061G-203,Unknown / unmatched route,S061G-203,True,10,1,1.7150000000000003,2.85
2026-05-26,likely_complete,True,S061J-203,Unknown / unmatched route,S061J-203,True,9,1,0.2740740740740741,0.8666666666666667
2026-05-26,likely_complete,True,S062-203,Unknown / unmatched route,S062-203,True,13,2,2.9192307692307695,4.8
2026-05-26,likely_complete,True,S062A-203,Unknown / unmatched route,S062A-203,True,14,1,0.0011904761904761327,1.1166666666666667
2026-05-26,likely_complete,True,S062B-202,Unknown / unmatched route,S062B-202,True,10,1,-3.9,-3.9
2026-05-26,likely_complete,True,S062C-203,Unknown / unmatched route,S062C-203,True,19,2,-6.9903508771929825,-0.6833333333333333
2026-05-26,likely_complete,True,S063-203,Unknown / unmatched route,S063-203,True,6,1,4.086111111111111,4.566666666666666
2026-05-26,likely_complete,True,S064-203,Unknown / unmatched route,S064-203,True,30,2,-11.615555555555554,0.4333333333333333
2026-05-26,likely_complete,True,S065-202,Unknown / unmatched route,S065-202,True,8,1,-2.03125,-2.0166666666666666
2026-05-26,likely_complete,True,S066-202,Unknown / unmatched route,S066-202,True,8,1,-0.16875000000000007,4.016666666666667
2026-05-26,likely_complete,True,S067A-202,Unknown / unmatched route,S067A-202,True,8,1,-4.55,-4.55
2026-05-26,likely_complete,True,S068-203,Unknown / unmatched route,S068-203,True,7,1,3.435714285714286,6.05
2026-05-26,likely_complete,True,S069-203,Unknown / unmatched route,S069-203,True,9,1,-5.031481481481482,7.15
2026-05-26,likely_complete,True,S070-203,Unknown / unmatched route,S070-203,True,21,2,-4.3468253968253965,0.3333333333333333
2026-05-26,likely_complete,True,S070A-203,Unknown / unmatched route,S070A-203,True,7,1,-1.1904761904761905,1.6666666666666667
2026-05-26,likely_complete,True,S071-203,Unknown / unmatched route,S071-203,True,27,4,-5.636419753086419,-1.5833333333333333
2026-05-26,likely_complete,True,S072-202,Unknown / unmatched route,S072-202,True,10,1,-1.7833333333333337,-1.7833333333333334
2026-05-26,likely_complete,True,S072D-203,Unknown / unmatched route,S072D-203,True,33,3,2.0186868686868684,6.033333333333333
2026-05-26,likely_complete,True,S073-202,Unknown / unmatched route,S073-202,True,8,1,-8.25,2.933333333333333
2026-05-26,likely_complete,True,S073B-203,Unknown / unmatched route,S073B-203,True,25,2,1.3486666666666667,4.783333333333333
2026-05-26,likely_complete,True,S073C-202,Unknown / unmatched route,S073C-202,True,12,1,-6.216666666666668,0.2166666666666666
2026-05-26,likely_complete,True,S073H-203,Unknown / unmatched route,S073H-203,True,10,1,0.695,0.95
2026-05-26,likely_complete,True,S074-203,Unknown / unmatched route,S074-203,True,28,2,-12.67797619047619,-0.4
2026-05-26,likely_complete,True,S074D-203,Unknown / unmatched route,S074D-203,True,23,2,-15.928985507246377,-2.816666666666667
2026-05-26,likely_complete,True,S075-203,Unknown / unmatched route,S075-203,True,13,1,7.966666666666667,8.716666666666667
2026-05-26,likely_complete,True,S075B-203,Unknown / unmatched route,S075B-203,True,23,2,-4.7956521739130435,3.083333333333333
2026-05-26,likely_complete,True,S076-203,Unknown / unmatched route,S076-203,True,9,1,0.5703703703703703,0.8666666666666667
2026-05-26,likely_complete,True,S076A-203,Unknown / unmatched route,S076A-203,True,35,4,-6.175714285714285,1.6166666666666667
2026-05-26,likely_complete,True,S076B-218,Unknown / unmatched route,S076B-218,True,11,1,4.696969696969697,5.133333333333334
2026-05-26,likely_complete,True,S077B-203,Unknown / unmatched route,S077B-203,True,10,1,0.7950000000000002,1.35
2026-05-26,likely_complete,True,S078-203,Unknown / unmatched route,S078-203,True,20,2,1.5208333333333335,4.316666666666666
2026-05-26,likely_complete,True,S079-203,Unknown / unmatched route,S079-203,True,19,2,-0.8535087719298244,5.45
2026-05-26,likely_complete,True,S080-202,Unknown / unmatched route,S080-202,True,10,1,-0.6883333333333332,-0.2833333333333333
2026-05-26,likely_complete,True,S080A-203,Unknown / unmatched route,S080A-203,True,11,1,3.5378787878787876,4.1
2026-05-26,likely_complete,True,S081-202,Unknown / unmatched route,S081-202,True,20,2,-2.3225,6.466666666666667
2026-05-26,likely_complete,True,S081A-202,Unknown / unmatched route,S081A-202,True,22,2,0.925,5.483333333333333
2026-05-26,likely_complete,True,S082-202,Unknown / unmatched route,S082-202,True,18,2,-4.013888888888889,1.2
2026-05-26,likely_complete,True,S082A-202,Unknown / unmatched route,S082A-202,True,13,1,4.52948717948718,6.65
2026-05-26,likely_complete,True,S083-202,Unknown / unmatched route,S083-202,True,20,2,1.09,3.683333333333333
2026-05-26,likely_complete,True,S084-202,Unknown / unmatched route,S084-202,True,10,1,3.65,4.166666666666667
2026-05-26,likely_complete,True,S084B-203,Unknown / unmatched route,S084B-203,True,10,1,-1.3133333333333332,1.2666666666666666
2026-05-26,likely_complete,True,S084C-203,Unknown / unmatched route,S084C-203,True,8,1,-6.020833333333334,1.9
2026-05-26,likely_complete,True,S087-202,Unknown / unmatched route,S087-202,True,28,2,9.595833333333331,23.58333333333333
2026-05-26,likely_complete,True,S087C-217,Unknown / unmatched route,S087C-217,True,6,1,2.227777777777778,2.7333333333333334
2026-05-26,likely_complete,True,S088-217,Unknown / unmatched route,S088-217,True,5,1,-2.416666666666667,-0.85
2026-05-26,likely_complete,True,S089-202,Unknown / unmatched route,S089-202,True,7,1,-1.4595238095238094,1.1666666666666667
2026-05-26,likely_complete,True,S089D-217,Unknown / unmatched route,S089D-217,True,13,1,-3.026923076923077,-0.5333333333333333
2026-05-26,likely_complete,True,S090-217,Unknown / unmatched route,S090-217,True,15,1,0.17666666666666672,1.7166666666666666
2026-05-26,likely_complete,True,S091-217,Unknown / unmatched route,S091-217,True,9,1,-2.8425925925925926,-0.5166666666666667
2026-05-26,likely_complete,True,S092-217,Unknown / unmatched route,S092-217,True,11,1,4.348484848484849,5.833333333333333
2026-05-26,likely_complete,True,S093-217,Unknown / unmatched route,S093-217,True,6,1,-0.9305555555555557,-0.0833333333333333
2026-05-26,likely_complete,True,S094-217,Unknown / unmatched route,S094-217,True,18,2,1.4546296296296297,2.5166666666666666
2026-05-26,likely_complete,True,S095-217,Unknown / unmatched route,S095-217,True,8,1,4.425,5.3
2026-05-26,likely_complete,True,S096-217,Unknown / unmatched route,S096-217,True,7,1,-14.347619047619048,-5.933333333333334
2026-05-26,likely_complete,True,S097-217,Unknown / unmatched route,S097-217,True,9,1,-2.8240740740740744,0.5833333333333334
2026-05-26,likely_complete,True,S213-202,Unknown / unmatched route,S213-202,True,12,1,-9.520833333333332,-0.3166666666666666
2026-05-26,likely_complete,True,S220-217,Unknown / unmatched route,S220-217,True,7,1,-20.53095238095238,-12.483333333333333
2026-05-26,likely_complete,True,S400-205,Unknown / unmatched route,S400-205,True,18,2,-4.719444444444445,0.5666666666666667
2026-05-26,likely_complete,True,S401-205,Unknown / unmatched route,S401-205,True,21,2,2.642063492063492,11.433333333333334
2026-05-26,likely_complete,True,S402-202,Unknown / unmatched route,S402-202,True,21,2,-2.7301587301587302,-1.5166666666666666
2026-05-26,likely_complete,True,S403-203,Unknown / unmatched route,S403-203,True,20,2,-4.100833333333333,2.816666666666667
2026-05-26,likely_complete,True,S404-203,Unknown / unmatched route,S404-203,True,26,2,-3.2839743589743593,7.3
2026-05-26,likely_complete,True,S405-203,Unknown / unmatched route,S405-203,True,19,2,3.5789473684210527,6.25
2026-05-26,likely_complete,True,S406-203,Unknown / unmatched route,S406-203,True,21,2,-3.891269841269841,2.6666666666666665
2026-05-26,likely_complete,True,S407-202,Unknown / unmatched route,S407-202,True,16,2,2.81875,4.2
2026-05-26,likely_complete,True,S408-202,Unknown / unmatched route,S408-202,True,18,2,7.0509259259259265,11.133333333333333
2026-05-26,likely_complete,True,S409-202,Unknown / unmatched route,S409-202,True,19,2,0.1307017543859649,2.783333333333333
2026-05-26,likely_complete,True,S410-205,Unknown / unmatched route,S410-205,True,22,2,6.171212121212122,22.183333333333334
2026-05-26,likely_complete,True,S411-202,Unknown / unmatched route,S411-202,True,21,2,-3.054761904761905,0.65
2026-05-26,likely_complete,True,S412-202,Unknown / unmatched route,S412-202,True,31,2,6.891935483870967,16.583333333333332
2026-05-26,likely_complete,True,S413-202,Unknown / unmatched route,S413-202,True,48,4,-0.9125,6.566666666666666
2026-05-26,likely_complete,True,S414-202,Unknown / unmatched route,S414-202,True,22,2,-1.1439393939393936,2.183333333333333
2026-05-26,likely_complete,True,S415-205,Unknown / unmatched route,S415-205,True,27,2,-2.42283950617284,11.716666666666669
2026-05-26,likely_complete,True,S416-205,Unknown / unmatched route,S416-205,True,16,2,-6.829166666666667,0.2833333333333333
2026-05-26,likely_complete,True,S417-202,Unknown / unmatched route,S417-202,True,44,4,-0.6287878787878788,0.9333333333333332
2026-05-26,likely_complete,True,S418-202,Unknown / unmatched route,S418-202,True,32,3,-0.365625,2.75
2026-05-26,likely_complete,True,S419-202,Unknown / unmatched route,S419-202,True,22,2,1.65,4.866666666666666
2026-05-26,likely_complete,True,S420-221,Unknown / unmatched route,S420-221,True,23,2,-2.3833333333333333,0.6833333333333333
2026-05-26,likely_complete,True,S421-221,Unknown / unmatched route,S421-221,True,19,2,0.0017543859649122862,2.216666666666667
2026-05-26,likely_complete,True,S423-221,Unknown / unmatched route,S423-221,True,18,2,-3.066666666666667,0.1666666666666666
2026-05-26,likely_complete,True,S424-221,Unknown / unmatched route,S424-221,True,17,2,3.5872549019607844,5.716666666666667
2026-05-26,likely_complete,True,S425-221,Unknown / unmatched route,S425-221,True,19,2,5.833333333333333,10.483333333333333
2026-05-26,likely_complete,True,S426-221,Unknown / unmatched route,S426-221,True,23,2,3.3630434782608694,7.066666666666666
2026-05-26,likely_complete,True,S427-221,Unknown / unmatched route,S427-221,True,25,2,1.5993333333333333,5.066666666666666
2026-05-26,likely_complete,True,S428-221,Unknown / unmatched route,S428-221,True,19,2,5.852631578947368,9.783333333333331
2026-05-26,likely_complete,True,S429-221,Unknown / unmatched route,S429-221,True,10,1,7.871666666666667,8.766666666666667
2026-05-26,likely_complete,True,S430-221,Unknown / unmatched route,S430-221,True,25,2,-0.7453333333333333,9.65
2026-05-26,likely_complete,True,S431-221,Unknown / unmatched route,S431-221,True,22,2,5.922727272727273,8.583333333333334
2026-05-26,likely_complete,True,S433-221,Unknown / unmatched route,S433-221,True,22,2,-1.2734848484848482,1.0333333333333334
2026-05-26,likely_complete,True,S434-221,Unknown / unmatched route,S434-221,True,30,4,1.9661111111111111,5.1
2026-05-26,likely_complete,True,S435-221,Unknown / unmatched route,S435-221,True,19,2,-1.0710526315789473,1.0666666666666669
2026-05-26,likely_complete,True,S436-221,Unknown / unmatched route,S436-221,True,22,2,-3.8401515151515153,0.3166666666666666
2026-05-26,likely_complete,True,S437-221,Unknown / unmatched route,S437-221,True,6,1,-1.1833333333333331,-1.1833333333333331
2026-05-26,likely_complete,True,S438-218,Unknown / unmatched route,S438-218,True,18,2,-2.0370370370370368,1.0166666666666666
2026-05-26,likely_complete,True,S439-221,Unknown / unmatched route,S439-221,True,7,1,-1.0476190476190477,0.45
2026-05-26,likely_complete,True,S440-205,Unknown / unmatched route,S440-205,True,22,2,-4.075,1.3333333333333333
2026-05-26,likely_complete,True,S441-205,Unknown / unmatched route,S441-205,True,20,2,-0.3283333333333333,3.2333333333333334
2026-05-26,likely_complete,True,S442-205,Unknown / unmatched route,S442-205,True,19,2,-0.08070175438596476,4.95
2026-05-26,likely_complete,True,S443-205,Unknown / unmatched route,S443-205,True,17,2,0.9833333333333333,2.1666666666666665
2026-05-26,likely_complete,True,S444-205,Unknown / unmatched route,S444-205,True,18,2,1.3574074074074072,11.133333333333333
2026-05-26,likely_complete,True,S445-205,Unknown / unmatched route,S445-205,True,7,1,7.816666666666667,9.333333333333334
2026-05-26,likely_complete,True,S449-202,Unknown / unmatched route,S449-202,True,12,1,-13.679166666666667,5.25
2026-05-26,likely_complete,True,S454-203,Unknown / unmatched route,S454-203,True,22,2,-0.40681818181818163,2.066666666666667
2026-05-26,likely_complete,True,S455-203,Unknown / unmatched route,S455-203,True,8,1,8.95,9.933333333333334
2026-05-26,likely_complete,True,S456-203,Unknown / unmatched route,S456-203,True,18,2,1.6138888888888887,3.883333333333333
2026-05-26,likely_complete,True,S457-203,Unknown / unmatched route,S457-203,True,10,1,-14.693333333333333,-4.25
2026-05-26,likely_complete,True,S458-203,Unknown / unmatched route,S458-203,True,18,2,6.866666666666666,12.916666666666666
2026-05-26,likely_complete,True,S459-203,Unknown / unmatched route,S459-203,True,25,2,5.8660000000000005,14.633333333333333
2026-05-26,likely_complete,True,S460-202,Unknown / unmatched route,S460-202,True,13,1,-5.416666666666667,0.5666666666666667
2026-05-26,likely_complete,True,S461-203,Unknown / unmatched route,S461-203,True,21,2,8.744444444444444,23.65
2026-05-26,likely_complete,True,S462-203,Unknown / unmatched route,S462-203,True,22,2,3.2325757575757574,6.533333333333333
2026-05-26,likely_complete,True,S463-203,Unknown / unmatched route,S463-203,True,20,2,3.358333333333333,10.633333333333333
2026-05-26,likely_complete,True,S464-203,Unknown / unmatched route,S464-203,True,8,1,9.08125,11.65
2026-05-26,likely_complete,True,S465-203,Unknown / unmatched route,S465-203,True,6,1,3.0833333333333335,3.083333333333333
2026-05-26,likely_complete,True,S466-202,Unknown / unmatched route,S466-202,True,10,1,4.558333333333334,5.016666666666667
2026-05-26,likely_complete,True,S467-202,Unknown / unmatched route,S467-202,True,10,1,-4.444999999999999,1.15
2026-05-26,likely_complete,True,S469-203,Unknown / unmatched route,S469-203,True,22,2,-1.9174242424242423,5.416666666666667
2026-05-26,likely_complete,True,S477-203,Unknown / unmatched route,S477-203,True,11,1,3.3651515151515152,6.35
2026-05-26,likely_complete,True,S481-202,Unknown / unmatched route,S481-202,True,11,1,2.690909090909091,2.9166666666666665
2026-05-26,likely_complete,True,S500-202,Unknown / unmatched route,S500-202,True,14,2,-6.411904761904762,0.4
2026-05-26,likely_complete,True,S501-202,Unknown / unmatched route,S501-202,True,28,4,-2.332738095238095,1.2333333333333334
2026-05-26,likely_complete,True,S505-202,Unknown / unmatched route,S505-202,True,17,2,2.985294117647059,5.983333333333333
2026-05-26,likely_complete,True,S510-202,Unknown / unmatched route,S510-202,True,59,5,-5.368079096045198,0.5
2026-05-26,likely_complete,True,S511-202,Unknown / unmatched route,S511-202,True,16,2,-2.1239583333333334,0.5333333333333333
2026-05-26,likely_complete,True,S512-202,Unknown / unmatched route,S512-202,True,11,1,3.1181818181818177,3.883333333333333
2026-05-26,likely_complete,True,S513-202,Unknown / unmatched route,S513-202,True,21,2,4.041269841269842,7.166666666666667
